2023	01	02	TH	KH	3	1	SEA		2	1385	877	0	0	107	202
2023	01	02	PH	ID	1	2	SEA		-14	1050	1292	−1	0	183	141
2023	01	03	VN	MM	3	0	SEA		2	1403	898	0	0	102	199
2023	01	03	MY	SG	4	1	SEA		19	1235	1130	+5	−3	153	172
2023	01	06	ID	VN	0	0	SEA		1	1293	1402	0	0	141	102
2023	01	06	SA	YE	2	0	GLF	IQ	2	1646	1097	+1	−1	53	177
2023	01	06	IQ	OM	0	0	GLF		-6	1569	1573	−2	+1	68	67
2023	01	07	MY	TH	1	0	SEA		23	1258	1362	+7	−8	146	115
2023	01	07	QA	KW	2	0	GLF	IQ	11	1588	1304	+1	−4	64	135
2023	01	07	BH	AE	2	1	GLF	IQ	20	1514	1473	+1	−3	79	84
2023	01	08	EE	IS	1	1	F	PT	3	1432	1539	+2	−3	93	74
2023	01	09	VN	ID	2	0	SEA		14	1416	1279	+3	0	99	141
2023	01	09	OM	YE	3	2	GLF	IQ	2	1575	1095	0	0	67	177
2023	01	09	IQ	SA	2	0	GLF		28	1597	1618	+6	−3	62	56
2023	01	09	SE	FI	2	0	F	PT	12	1769	1677	0	−2	30	46
2023	01	10	TH	MY	3	0	SEA		17	1379	1241	+5	−6	110	152
2023	01	10	KW	AE	1	0	GLF	IQ	29	1333	1444	+12	−7	123	91
2023	01	10	BH	QA	2	1	GLF	IQ	24	1538	1564	+4	−3	75	68
2023	01	12	OM	SA	2	1	GLF	IQ	22	1597	1596	+4	−7	62	63
2023	01	12	IQ	YE	5	0	GLF		2	1599	1093	+1	0	61	177
2023	01	12	SE	IS	2	1	F	PT	4	1773	1535	+1	−2	29	76
2023	01	12	EE	FI	1	0	F	PT	16	1448	1661	+2	−4	91	50
2023	01	13	VN	TH	2	2	SEA		-8	1408	1387	−2	+3	101	107
2023	01	13	QA	AE	1	1	GLF	IQ	-7	1557	1451	0	+3	68	89
2023	01	13	BH	KW	1	1	GLF	IQ	-11	1527	1344	−3	+1	77	122
2023	01	16	TH	VN	1	0	SEA		16	1403	1392	+5	−2	102	103
2023	01	16	OM	BH	1	0	GLF	IQ	16	1613	1511	+3	−2	59	79
2023	01	16	IQ	QA	2	1	GLF		12	1611	1545	+1	−1	60	69
2023	01	19	IQ	OM	3	2	GLF		15	1626	1598	+5	−3	55	62
2023	01	25	US	RS	1	2	F		-12	1805	1847	−1	+1	24	19
2023	01	28	US	CO	0	0	F		0	1805	1919	0	0	24	12
2023	01	29	TT	MF	2	0	F		1	1341	837	0	0	123	208
2023	02	22	GD	BB	1	1	F		-6	1129	1013	−1	0	172	185
2023	02	23	GF	MQ	0	1	F		-12	1335	1400	−2	+4	123	103
2023	02	24	GD	BB	2	2	F		-6	1123	1019	−1	0	173	185
2023	02	25	MW	LS	1	1	F		-5	1289	1225	0	+2	140	155
2023	02	25	GF	MQ	2	2	F		-1	1334	1401	0	0	123	103
2023	02	26	MW	LS	0	1	F		-14	1275	1239	−2	+1	142	154
2023	02	26	GD	BB	2	2	F		-5	1118	1024	0	0	173	185
2023	03	03	GD	LC	1	2	F		-15	1103	1060	−1	+1	174	183
2023	03	03	BS	TC	1	2	F		-16	841	741	−1	+1	206	214
2023	03	04	BL	SX	5	1	F		17	730	759	0	−1	216	212
2023	03	04	BS	TC	2	0	F		7	848	734	+1	−1	205	215
2023	03	04	AI	MF	2	2	F		3	617	834	0	0	230	208
2023	03	05	GD	LC	2	0	F		9	1112	1051	+1	0	173	183
2023	03	10	MF	BL	3	2	F		5	839	725	+1	0	207	216
2023	03	11	JM	TT	0	1	F		-17	1539	1358	−5	+5	73	117
2023	03	12	GT	PA	1	1	F	US	5	1455	1640	+3	0	88	53
2023	03	14	JM	TT	0	0	F		-7	1532	1365	−3	+3	76	114
2023	03	15	BD	MW	1	1	F	SA	8	856	1267	0	0	205	142
2023	03	16	LS	SW	0	0	F		-1	1238	1297	0	+1	154	138
2023	03	19	ET	RW	1	0	F		5	1353	1273	+2	0	119	141
2023	03	20	TI	NC	0	2	F		-19	1136	1188	−3	+4	171	162
2023	03	20	FJ	VU	1	2	FT		-23	1224	1148	−5	+4	155	168
2023	03	21	MV	PK	1	0	F		6	935	867	0	0	196	203
2023	03	22	NP	LA	2	0	PMC		5	948	657	0	−1	195	227
2023	03	22	IN	MM	1	0	FT		2	1222	896	0	0	158	199
2023	03	22	ST	SL	2	2	FQ	MA	13	1081	1320	+1	−4	179	128
2023	03	22	BJ	RW	1	1	FQ		-11	1372	1284	−3	+1	111	140
2023	03	22	IE	LV	3	2	F		2	1677	1350	+1	0	46	120
2023	03	22	HN	SV	1	0	F	US	10	1481	1473	+2	−2	82	84
2023	03	23	TI	NC	2	1	F		9	1145	1179	+3	−5	168	167
