2020	01	07	CA	BB	4	1	F	US	2	1605	1102	0	0	58	181
2020	01	09	SE	MD	1	0	F	QA	1	1860	1238	0	0	18	147
2020	01	10	CA	BB	4	1	F	US	2	1607	1100	+1	0	57	181
2020	01	12	SE	KO	1	0	F	QA	3	1863	1561	0	0	18	66
2020	01	15	IS	CA	1	0	F	US	8	1679	1599	+1	−1	44	58
2020	01	15	BD	PS	0	2	BGC		-3	834	1388	0	0	208	109
2020	01	16	BI	MU	4	1	BGC	BD	16	1179	1011	+4	−1	164	188
2020	01	17	PS	LK	2	0	BGC	BD	1	1389	674	+1	0	108	226
2020	01	18	BI	SC	3	1	BGC	BD	8	1187	905	+1	−1	163	199
2020	01	19	BD	LK	3	0	BGC		10	844	664	+1	−1	207	227
2020	01	19	IS	SV	1	0	F	US	5	1684	1484	+1	−1	43	85
2020	01	20	MU	SC	2	2	BGC	BD	-4	1007	909	0	0	188	199
2020	01	22	PS	SC	1	0	BGC	BD	2	1391	907	0	0	108	199
2020	01	23	BD	BI	0	3	BGC		-10	834	1197	−1	+5	208	158
2020	01	25	PS	BI	3	1	BGC	BD	11	1402	1186	+2	−5	106	163
2020	01	25	ER	SD	0	1	F		-10	1139	1276	−2	+3	176	138
2020	02	01	US	CR	1	0	F		6	1726	1651	+2	0	37	48
2020	02	23	BY	UZ	1	0	F	AE	12	1505	1567	+4	−2	79	65
2020	02	25	NI	PA	0	0	F		6	1194	1497	+3	−2	159	83
2020	02	26	BG	BY	0	1	F		-15	1559	1520	−2	+1	66	78
2020	03	04	GT	PA	0	2	F		-19	1482	1516	−4	+3	86	80
2020	03	11	JM	BM	2	0	F		3	1584	1296	0	−4	61	135
2020	09	03	UZ	TJ	2	1	F		2	1569	1235	0	−1	64	149
2020	09	03	LV	AD	0	0	END		-12	1242	1119	−2	0	147	180
2020	09	03	FO	MT	3	2	END		11	1236	1156	+2	−2	148	170
2020	09	03	SI	GR	0	0	ENC		-4	1582	1611	−1	0	61	57
2020	09	03	KO	MD	1	1	ENC	IT	-15	1546	1253	−4	+2	69	145
2020	09	03	TR	HU	0	1	ENB		-33	1745	1651	−2	+7	28	48
2020	09	03	RU	RS	3	1	ENB		22	1816	1772	+1	−3	21	25
2020	09	03	FI	WA	0	1	ENB		-18	1629	1800	−4	+2	53	23
2020	09	03	BG	IE	1	1	ENB		4	1563	1725	+1	−1	65	37
2020	09	03	UA	CH	2	1	ENA		17	1872	1880	+2	−1	17	16
2020	09	03	DE	ES	1	1	ENA		-2	1962	2030	0	0	11	4
2020	09	04	LT	KZ	0	2	ENC		-35	1286	1395	−9	+6	136	109
2020	09	04	BY	AL	0	2	ENC		-38	1482	1569	−7	+10	85	64
2020	09	04	SK	CZ	1	3	ENB		-38	1696	1773	−7	+9	42	25
2020	09	04	SQ	IL	1	1	ENB		-10	1629	1548	−2	+1	52	70
2020	09	04	RO	EI	1	1	ENB		-7	1694	1685	−1	+1	43	44
2020	09	04	NO	AT	1	2	ENB		-25	1697	1766	−2	+3	41	28
2020	09	04	NL	PL	1	0	ENA		5	2022	1784	0	0	5	24
2020	09	04	IT	BA	1	1	ENA		-16	1952	1699	−3	+4	12	40
2020	09	05	GI	SM	1	0	END		4	1089	816	+1	0	182	209
2020	09	05	NM	AM	2	1	ENC		10	1556	1440	+2	−1	69	95
2020	09	05	EE	GE	0	1	ENC		-19	1414	1570	−5	+5	101	64
2020	09	05	CY	ME	0	2	ENC		-28	1370	1551	−5	+6	113	71
2020	09	05	AZ	LU	1	2	ENC		-28	1348	1367	−4	+6	117	115
2020	09	05	SE	FR	0	1	ENA		-15	1848	2061	0	0	19	3
2020	09	05	PT	HR	4	1	ENA		19	2005	1901	0	0	6	13
2020	09	05	IS	EN	0	1	ENA		-11	1673	1966	0	+2	45	9
2020	09	05	DK	BE	0	2	ENA		-22	1869	2105	−2	0	17	1
2020	09	06	MT	LV	1	1	END		-1	1155	1243	−1	−1	171	148
2020	09	06	AD	FO	0	1	END		-19	1100	1255	0	+3	180	145
2020	09	06	SI	MD	1	0	ENC		3	1585	1250	+1	−2	60	147
2020	09	06	KO	GR	1	2	ENC		-22	1524	1633	−4	+6	77	51
2020	09	06	WA	BG	1	0	ENB		5	1805	1558	0	0	23	67
2020	09	06	RS	TR	0	0	ENB		-7	1765	1752	−2	0	28	30
2020	09	06	IE	FI	0	1	ENB		-30	1695	1659	−6	+5	42	47
2020	09	06	HU	RU	2	3	ENB		-16	1635	1832	−2	+1	50	20
2020	09	06	CH	DE	1	1	ENA		-1	1879	1963	0	0	15	11
2020	09	06	ES	UA	4	0	ENA		14	2044	1858	0	−2	4	18
2020	09	07	KZ	BY	1	2	ENC		-21	1374	1503	−4	+4	112	81
2020	09	07	AL	LT	0	1	ENC		-36	1533	1322	−9	+9	74	127
2020	09	07	EI	NO	1	5	ENB		-47	1638	1744	−6	+11	50	29
2020	09	07	IL	SK	1	1	ENB		3	1551	1693	+2	−1	70	42
2020	09	07	CZ	SQ	1	2	ENB		-32	1741	1661	−7	+8	32	46
2020	09	07	AT	RO	2	3	ENB		-29	1737	1723	−8	+5	35	38
2020	09	07	NL	IT	0	1	ENA		-29	1993	1981	−1	+4	6	8
2020	09	07	BA	PL	1	2	ENA		-21	1678	1805	−4	+1	43	23
2020	09	08	LI	SM	2	0	END	IT	8	1149	808	0	0	174	209
2020	09	08	LU	ME	0	1	ENC		-15	1352	1566	−1	+5	116	65
2020	09	08	GE	NM	1	1	ENC		-6	1564	1562	−2	+1	66	67
2020	09	08	CY	AZ	0	1	ENC		-27	1343	1375	−6	+5	119	112
2020	09	08	AM	EE	2	0	ENC		20	1460	1394	+5	−6	90	107
2020	09	08	SE	PT	0	2	ENA		-25	1823	2030	−2	0	21	5
2020	09	08	FR	HR	4	2	ENA		11	2072	1890	0	−1	3	14
2020	09	08	DK	EN	0	0	ENA		0	1869	1966	0	0	16	10
2020	09	08	BE	IS	5	1	ENA		3	2108	1670	0	0	1	44
2020	09	23	TD	SD	2	3	F		-11	1199	1287	−3	+1	157	137
2020	09	25	TD	SD	0	2	F		-16	1183	1303	−6	+6	163	131
2020	09	30	MX	GT	3	0	F		2	1903	1480	0	0	13	86
2020	10	06	NI	GT	0	0	F		5	1199	1475	+1	−1	157	87
2020	10	07	ZM	MW	1	0	F		5	1437	1338	0	−3	96	122
2020	10	07	CH	HR	1	2	F		-13	1866	1903	−1	0	16	14
2020	10	07	SI	SM	4	0	F		0	1585	808	0	0	60	209
2020	10	07	PT	ES	0	0	F		-2	2028	2046	0	0	5	4
2020	10	07	PL	FI	5	1	F		7	1812	1652	+1	−1	22	48
2020	10	07	NL	MX	0	1	F		-15	1978	1918	−2	0	8	13
2020	10	07	ME	LV	1	1	F		-8	1558	1251	−2	+1	67	147
2020	10	07	MT	GI	2	0	F		8	1163	1081	+2	−1	169	183
2020	10	07	LU	LI	1	2	F		-17	1335	1166	−7	+6	123	168
2020	10	07	IT	MD	6	0	F		0	1981	1250	+1	−1	7	148
2020	10	07	DE	TR	3	3	F		-7	1956	1759	0	0	12	28
2020	10	07	FR	UA	7	1	F		6	2078	1852	0	0	3	18
2020	10	07	EE	LT	1	3	F		-22	1372	1344	−6	+9	113	118
2020	10	07	DK	FO	4	0	F		1	1870	1254	+1	0	15	145
2020	10	07	CY	CZ	1	2	F		-3	1340	1744	0	+3	119	29
2020	10	07	AT	GR	2	1	F		5	1742	1628	+3	−2	32	54
2020	10	07	AD	CV	1	2	F		-5	1095	1406	−1	+2	181	104
2020	10	08	UZ	IR	1	2	F		-8	1561	1747	−3	+5	67	29
2020	10	08	ZA	NA	1	1	F		-7	1524	1327	−1	+2	76	126
2020	10	08	RU	SE	1	2	F		-13	1819	1836	−2	+2	21	19
2020	10	08	GW	MZ	1	0	F	PT	11	1302	1328	+5	−4	132	125
2020	10	08	EN	WA	3	0	F		6	1972	1799	0	0	10	24
2020	10	08	BE	CI	1	1	F		-9	2099	1624	0	+2	1	55
