1996	00	00	FJ	NC	1	0	F		3	1403	1204	+3	−1	102	154
1996	00	00	FJ	NC	4	0	F		6	1409	1198	+3	−1	102	154
1996	00	00	FJ	NC	5	1	F		5	1414	1193	+3	−1	102	154
1996	00	00	SY	BH	2	1	F		7	1466	1431	+2	−1	87	98
1996	01	03	LB	KZ	2	1	F		15	1298	1559	+7	−1	129	64
1996	01	03	MA	TN	3	1	F		10	1587	1555	+3	−1	57	66
1996	01	05	SA	GH	1	1	F		-1	1584	1661	0	0	59	38
1996	01	05	TT	VE	0	0	F		-7	1538	1348	−2	+1	70	117
1996	01	06	SL	LR	2	1	F		4	1536	1387	+1	−2	72	110
1996	01	07	MZ	DZ	1	0	F		12	1408	1563	+4	−1	103	63
1996	01	07	TT	VE	0	0	F		-7	1531	1355	−3	0	73	117
1996	01	07	ZW	GA	1	2	F		-14	1494	1493	−1	+3	80	81
1996	01	08	EG	TN	2	1	F		5	1634	1550	+2	0	44	66
1996	01	09	ZW	GH	1	1	F		2	1496	1659	0	0	80	38
1996	01	10	CA	HN	3	1	CCH	US	38	1625	1554	+10	−9	47	65
1996	01	10	SV	TT	3	2	CCH	US	26	1545	1505	+9	−5	68	78
1996	01	11	MX	VC	5	0	CCH	US	6	1791	1294	0	−4	23	132
1996	01	11	MZ	GA	1	0	F		10	1418	1483	+1	−2	102	83
1996	01	12	BR	CA	4	1	CCH	US	5	2119	1620	0	−1	1	48
1996	01	13	ZA	CM	3	0	AR		18	1695	1525	+2	−6	33	75
1996	01	13	US	TT	3	2	CCH		7	1721	1498	+2	−1	29	79
1996	01	14	DZ	ZM	0	0	AR	ZA	3	1566	1601	0	−1	62	53
1996	01	14	BR	HN	5	0	CCH	US	4	2123	1550	0	0	1	65
1996	01	14	GH	CI	2	0	AR	ZA	37	1696	1615	+5	−7	33	49
1996	01	14	JM	CU	1	1	F		-3	1535	1516	−2	0	72	77
1996	01	14	MX	GT	1	0	CCH	US	6	1797	1449	0	−3	23	95
1996	01	15	EG	AO	2	1	AR	ZA	12	1646	1426	+1	−2	42	99
1996	01	15	SL	BF	2	1	AR	ZA	15	1551	1372	+5	−5	65	115
1996	01	16	GT	VC	3	0	CCH	US	25	1474	1269	+10	−6	85	138
1996	01	16	LB	CY	1	0	F		10	1308	1387	+3	−3	125	110
1996	01	16	LR	GA	2	1	AR	ZA	32	1419	1451	+8	−12	102	95
1996	01	16	MZ	TN	1	1	AR	ZA	9	1427	1541	+3	−2	99	68
1996	01	16	US	SV	2	0	CCH		13	1734	1532	0	−3	29	72
1996	01	17	MA	AM	6	0	F	FR	6	1593	1279	0	−2	57	137
1996	01	17	QA	YE	1	0	F		3	1424	1197	0	0	101	153
1996	01	18	DZ	SL	2	0	AR	ZA	36	1602	1515	+9	−12	53	77
1996	01	18	CM	EG	2	1	AR	ZA	33	1558	1613	+11	−7	64	49
1996	01	18	US	BR	0	1	CCH		-8	1726	2131	0	0	29	1
1996	01	19	GA	ZR	2	0	AR	ZA	46	1497	1490	+16	−11	79	81
1996	01	19	GH	TN	2	1	AR	ZA	15	1711	1526	+1	−5	32	73
1996	01	19	MX	GT	1	0	CCH	US	7	1804	1467	0	−2	23	87
1996	01	20	ZA	AO	1	0	AR		5	1700	1421	0	−1	34	101
1996	01	20	ZM	BF	5	1	AR	ZA	20	1621	1352	+8	−2	46	117
1996	01	21	CI	MZ	1	0	AR	ZA	13	1628	1414	+4	−4	45	103
1996	01	21	MX	BR	2	0	CCH	US	65	1869	2066	+10	0	13	1
1996	01	21	US	GT	3	0	CCH		10	1736	1457	0	−5	29	92
1996	01	24	DZ	BF	2	1	AR	ZA	10	1612	1342	+3	0	51	117
1996	01	24	AO	CM	3	3	AR	ZA	9	1430	1549	+1	−2	99	66
1996	01	24	FR	PT	3	2	F		5	1962	1860	0	0	6	15
1996	01	24	GR	IL	2	1	F		8	1605	1635	+3	−2	53	44
1996	01	24	IT	WA	3	0	F		2	1993	1620	0	−2	3	48
1996	01	24	SA	KG	3	0	SQ		4	1588	1187	0	−4	59	159
1996	01	24	ZA	EG	0	1	AR		-37	1663	1650	−4	+7	38	43
1996	01	24	ZM	SL	4	0	AR	ZA	33	1654	1482	+7	−8	40	84
1996	01	25	GH	MZ	2	0	AR	ZA	11	1722	1403	+2	−2	30	105
1996	01	25	TN	CI	3	1	AR	ZA	48	1574	1580	+11	−13	62	60
1996	01	25	ZR	LR	2	0	AR	ZA	30	1520	1389	+6	−7	74	108
1996	01	26	YE	KG	1	0	SQ	SA	19	1216	1168	+2	−2	151	161
1996	01	27	ZA	DZ	2	1	AR		15	1678	1597	+1	−5	37	55
1996	01	27	ZM	EG	3	1	AR	ZA	37	1691	1613	+6	−6	34	49
1996	01	28	GA	TN	1	1	AR	ZA	5	1502	1569	+2	0	77	62
1996	01	28	GH	ZR	1	0	AR	ZA	12	1734	1508	0	−2	30	76
1996	01	28	SA	YE	4	0	SQ		5	1593	1211	+1	−1	57	152
1996	01	30	CN	MO	7	1	SQ	HK	3	1611	1002	0	−1	50	190
1996	01	30	HK	PH	8	0	SQ		5	1213	802	+2	0	151	206
1996	01	31	SA	KG	2	0	SQ		3	1596	1165	0	0	57	161
1996	01	31	ZA	GH	3	0	AR		38	1716	1696	+6	−4	31	34
1996	01	31	TN	ZM	4	2	AR	ZA	50	1619	1641	+14	−8	48	42
1996	02	01	CN	PH	7	0	SQ	HK	1	1612	801	0	0	51	206
1996	02	01	HK	MO	4	1	SQ		10	1223	992	+2	0	149	190
1996	02	02	KG	YE	3	1	SQ	SA	34	1199	1177	+8	−8	153	161
1996	02	02	VE	EC	0	1	F		-4	1351	1676	0	0	116	37
1996	02	03	ZA	TN	2	0	AR		18	1734	1601	+1	−6	30	54
1996	02	03	ZM	GH	1	0	AR	ZA	29	1670	1667	+4	−5	38	39
1996	02	04	BO	CL	1	1	F		-2	1669	1686	−1	0	38	35
1996	02	04	HK	CN	0	2	SQ		-10	1213	1622	−2	+4	151	46
1996	02	04	MO	PH	5	1	SQ	HK	19	1011	782	+1	0	189	206
1996	02	04	SA	YE	1	0	SQ		2	1598	1175	+1	0	56	161
1996	02	07	CL	MX	2	1	F		12	1698	1857	+1	−2	34	15
