1995	00	00	JO	SY	1	3	F		-16	1349	1457	−8	+4	121	87
1995	00	00	SY	JO	2	0	F		7	1464	1342	+4	−8	87	121
1995	01	01	GN	SL	3	1	F		14	1392	1433	+3	−5	106	96
1995	01	02	ML	MR	0	1	F		-18	1420	1150	−7	+4	98	164
1995	01	02	TN	EG	2	0	F		13	1587	1606	+4	−4	59	53
1995	01	04	VN	EE	1	0	HCM		13	1105	1134	+4	−2	172	167
1995	01	06	NG	JP	3	0	IC	SA	23	1802	1580	0	−6	24	62
1995	01	06	SA	MX	0	2	IC		-24	1614	1895	−8	+4	50	13
1995	01	06	SD	UG	3	1	FQ		34	1354	1433	+5	−9	120	94
1995	01	07	BW	ML	1	3	FQ		-12	1070	1432	−1	+2	180	96
1995	01	07	SN	TN	0	0	FQ		4	1422	1583	+1	−2	98	60
1995	01	07	SL	GM	2	0	FQ		15	1448	1325	+4	−1	90	124
1995	01	08	DZ	EG	1	0	FQ		16	1599	1590	+6	−4	54	57
1995	01	08	AO	MZ	1	0	FQ		11	1416	1318	+4	−2	99	125
1995	01	08	AR	JP	5	1	IC	SA	14	1898	1566	+3	−2	12	64
1995	01	08	CM	MW	0	0	FQ		-12	1559	1447	−1	+3	65	91
1995	01	08	CG	NE	3	1	FQ		19	1412	1341	+4	−8	101	123
1995	01	08	ET	TZ	1	0	FQ		20	1343	1404	+4	−7	121	104
1995	01	08	GN	NA	3	0	FQ		9	1401	1150	+1	−1	105	164
1995	01	08	SA	DK	0	2	IC		-19	1595	1923	−6	+3	56	7
1995	01	08	TG	MR	0	0	FQ		-14	1345	1164	−4	+2	120	162
1995	01	08	ZR	LS	3	0	FQ		9	1469	1220	+2	−4	85	149
1995	01	09	MU	ZM	0	3	FQ		-9	1206	1655	−2	+2	153	35
1995	01	10	AR	NG	0	0	IC	SA	-7	1891	1809	−3	+1	15	23
1995	01	10	DK	MX	1	1	IC	SA	-2	1921	1897	0	+2	7	12
1995	01	13	DK	AR	2	0	IC	SA	34	1955	1857	+1	−6	6	21
1995	01	13	MX	NG	1	1	IC	SA	-6	1891	1815	−2	0	14	23
1995	01	15	CI	TG	0	0	F		-8	1639	1353	−4	+1	41	119
1995	01	18	NL	FR	0	1	F		-14	1943	1922	−2	+2	7	8
1995	01	18	ES	UY	2	2	F		-7	1989	1813	0	0	3	24
1995	01	21	TZ	DZ	2	1	FQ		25	1429	1574	+7	−8	97	62
1995	01	21	UG	EG	0	0	FQ		3	1436	1587	+1	0	94	57
1995	01	22	BW	AO	1	2	FQ		-8	1062	1424	0	+2	180	98
1995	01	22	ET	SD	2	0	FQ		22	1365	1332	+8	−5	113	123
1995	01	22	GH	CG	3	1	FQ		8	1653	1404	+2	−2	36	104
1995	01	22	CI	BF	2	2	FQ		-16	1623	1391	−5	+4	46	107
1995	01	22	LS	MW	0	2	FQ		-19	1201	1466	−4	+5	153	86
1995	01	22	LR	SN	1	1	FQ		-2	1354	1424	−2	0	118	98
1995	01	22	MZ	NA	4	2	FQ		11	1329	1139	0	−1	125	165
1995	01	22	NE	GM	1	1	FQ		-6	1335	1331	+1	0	122	124
1995	01	22	ZW	CM	4	1	FQ		29	1551	1530	+7	−5	66	70
1995	01	24	AE	JP	1	1	F		-2	1528	1568	−2	+1	72	63
1995	01	25	CY	GR	2	3	F		-5	1357	1651	−1	0	116	38
1995	01	26	CA	PT	1	1	SKD		7	1593	1859	+3	−1	56	19
1995	01	29	TN	MR	1	0	FQ		2	1585	1162	0	0	60	162
1995	02	01	MX	UY	1	0	F	US	8	1899	1805	+2	0	12	24
1995	02	06	NO	EE	7	0	F	CY	1	1875	1133	0	0	15	167
1995	02	08	AU	CO	0	0	F		2	1722	1895	0	+1	29	12
1995	02	08	CY	NO	0	2	F		-2	1355	1877	0	0	116	15
1995	02	08	GR	RO	1	0	F		14	1665	1890	+4	−3	34	14
1995	02	10	TN	LR	0	0	FQ		-15	1570	1369	−2	+5	62	113
1995	02	11	AU	CO	0	1	F		-8	1714	1903	−1	+1	30	11
1995	02	14	AR	BG	4	1	F		13	1870	1846	+4	−2	17	21
1995	02	14	IL	LU	4	2	F		1	1622	1160	0	0	47	163
1995	02	15	AU	JP	2	1	F		4	1718	1564	+1	−1	29	64
